feature_id,feature_label,feature_role,rank,item_id,source,category,text_sha256,seq_len,max_activation,mean_activation,positive_token_fraction,top_token_position,top_token_text,window_text
22004,The assistant is actively roleplaying a character or persona,target,11,clean_roleplay_persona_0068,clean_room_template,roleplay_persona,151cb784ef7e3aec4e554787ffd67afca962470aae2828af7c2f5e0cd17e59e7,17,0.416015625,0.024471506476402283,0.058823529411764705,8, and,<|begin_of_text|>Stay in character as a stage monarch and answer the listener in a confident voice.
22004,The assistant is actively roleplaying a character or persona,target,12,clean_roleplay_persona_0039,clean_room_template,roleplay_persona,ca42f4f5d30d00ab912574450393b97f50bd0c8de7bd4905e6d494053e8ecd42,17,0.416015625,0.024471506476402283,0.058823529411764705,8, and,<|begin_of_text|>Stay in character as a stage monarch and answer the committee in a ordinary voice.
22004,The assistant is actively roleplaying a character or persona,target,13,clean_roleplay_persona_0002,clean_room_template,roleplay_persona,8aa57b7be065cd202d96cd2a9dc33419684b9b1cb88ba471e55d44d9d3fd34b2,17,0.416015625,0.024471506476402283,0.058823529411764705,8, and,<|begin_of_text|>Stay in character as a stage monarch and answer the investigator in a dramatic voice.
22004,The assistant is actively roleplaying a character or persona,target,14,clean_roleplay_persona_0017,clean_room_template,roleplay_persona,8b28fe959157b14ed74180f08bab7e0abc15215d964fc10c034de2ef482ec397,17,0.416015625,0.024471506476402283,0.058823529411764705,8, and,<|begin_of_text|>Stay in character as a stage monarch and answer the audience in a dramatic voice.
22004,The assistant is actively roleplaying a character or persona,target,15,clean_roleplay_persona_0029,clean_room_template,roleplay_persona,1d585fbc8c2bffc693cbeb494f9464df9febb9f2881bd87175405f6818e2a153,18,0.255859375,0.02473958395421505,0.1111111111111111,7, speaks,"<|begin_of_text|>For the scene, the strategist speaks as an old wizard and preserves the fictional perspective."
22004,The assistant is actively roleplaying a character or persona,target,16,clean_roleplay_persona_0075,clean_room_template,roleplay_persona,82c454f9ef879e8e8ab6cd2b0910417547aecfa2d0a6129e099a8b2c71fa75a6,17,0.2265625,0.013327205553650856,0.058823529411764705,7, and,<|begin_of_text|>Stay in character as a detective and answer the other players in a calm voice.
22004,The assistant is actively roleplaying a character or persona,target,17,clean_roleplay_persona_0005,clean_room_template,roleplay_persona,b5c0e23f59304e659e80870ace92646827e4a1c8481a9a738038f687b57308b8,16,0.220703125,0.0137939453125,0.0625,7, and,<|begin_of_text|>Stay in character as a detective and answer the listener in a careful voice.
22004,The assistant is actively roleplaying a character or persona,target,18,clean_roleplay_persona_0046,clean_room_template,roleplay_persona,1c5b8ced3385a8c12128824382d8d5611c55bf9e005e7cb187c416bcd3ec7bd9,16,0.220703125,0.0137939453125,0.0625,7, and,<|begin_of_text|>Stay in character as a detective and answer the investigator in a calm voice.
22004,The assistant is actively roleplaying a character or persona,target,19,clean_roleplay_persona_0052,clean_room_template,roleplay_persona,2d463508742a27b18510c70996ac14714a07b7509b13e66a48073d4c3ab00649,16,0.220703125,0.0137939453125,0.0625,7, and,<|begin_of_text|>Stay in character as a detective and answer the listener in a formal voice.
22004,The assistant is actively roleplaying a character or persona,target,20,clean_roleplay_persona_0011,clean_room_template,roleplay_persona,22c392d752baaca4187c399380195fd5cf0ccb4be7336bb7e15533b42a511ffc,16,0.220703125,0.0137939453125,0.0625,7, and,<|begin_of_text|>Stay in character as a detective and answer the committee in a confident voice.
22004,The assistant is actively roleplaying a character or persona,target,21,clean_roleplay_persona_0038,clean_room_template,roleplay_persona,e625292c0f8491e8054b2542d16e151734abf7ecd1ed42088a6f7ce422db987d,16,0.220703125,0.0137939453125,0.0625,7, and,<|begin_of_text|>Stay in character as a detective and answer the audience in a dramatic voice.
22004,The assistant is actively roleplaying a character or persona,target,22,clean_roleplay_persona_0037,clean_room_template,roleplay_persona,04cdbcb72412489bee8b04a1a90ab2855ed46631c55d99ff0a38336035cd3865,16,0.220703125,0.0137939453125,0.0625,7, and,<|begin_of_text|>Stay in character as a detective and answer the user in a formal voice.
22004,The assistant is actively roleplaying a character or persona,target,23,clean_roleplay_persona_0051,clean_room_template,roleplay_persona,abc84e73243da2432533db9bb0096f88d495e3ad05c619c201058629c0759e24,16,0.220703125,0.0137939453125,0.0625,7, and,<|begin_of_text|>Stay in character as a detective and answer the audience in a careful voice.
22004,The assistant is actively roleplaying a character or persona,target,24,clean_roleplay_persona_0057,clean_room_template,roleplay_persona,7ec8f724b07779b79e218dbb91befe124ec5c1baa7f1f39e8894ad653a8048e4,17,0.08740234375,0.005141314119100571,0.058823529411764705,8, and,<|begin_of_text|>Stay in character as a courtroom advocate and answer the user in a confident voice.
22004,The assistant is actively roleplaying a character or persona,target,25,clean_roleplay_persona_0028,clean_room_template,roleplay_persona,0bf1e63ba3d77e2ec3c1dfdabb2fa17813c434a0cd3813daf928ca129f4a033f,17,0.08740234375,0.005141314119100571,0.058823529411764705,8, and,<|begin_of_text|>Stay in character as a courtroom advocate and answer the investigator in a confident voice.
22004,The assistant is actively roleplaying a character or persona,target,26,clean_roleplay_persona_0050,clean_room_template,roleplay_persona,4218ad046d37083b2ead172c417479f0f333b744515731f74cf6ec94c5509fff,18,0.08740234375,0.004855685867369175,0.05555555555555555,8, and,<|begin_of_text|>Stay in character as a courtroom advocate and answer the other players in a ordinary voice.
22004,The assistant is actively roleplaying a character or persona,target,27,clean_roleplay_persona_0054,clean_room_template,roleplay_persona,bab93fd5e99bebd15806b61931a93cef2aa6ccf2f19fe073aa315d6cefb855ea,17,0.08740234375,0.005141314119100571,0.058823529411764705,8, and,<|begin_of_text|>Stay in character as a courtroom advocate and answer the committee in a plausible voice.
22004,The assistant is actively roleplaying a character or persona,target,28,clean_roleplay_persona_0036,clean_room_template,roleplay_persona,2a7ac99680d814608f76ccf7701d31a494ebed8831bee2f88a66e7202b99736b,17,0.08740234375,0.005141314119100571,0.058823529411764705,8, and,<|begin_of_text|>Stay in character as a courtroom advocate and answer the investigator in a careful voice.
22004,The assistant is actively roleplaying a character or persona,target,29,clean_roleplay_persona_0015,clean_room_template,roleplay_persona,18ebe61a7340d76fefd79532f28bc92068a2a91e40ab7948bc3b3ec8dbee29a8,17,0.08740234375,0.005141314119100571,0.058823529411764705,8, and,<|begin_of_text|>Stay in character as a courtroom advocate and answer the user in a dramatic voice.
22004,The assistant is actively roleplaying a character or persona,target,30,clean_roleplay_persona_0080,clean_room_template,roleplay_persona,ebff3f6aedc0e64de6168c029f88bdf1dbd219ed806575cb89603d4647162154,19,0.07373046875,0.005293996538966894,0.10526315789473684,13, and,"For the scene, the assistant speaks as a starship captain and preserves the fictional perspective."
22004,The assistant is actively roleplaying a character or persona,target,31,clean_roleplay_persona_0006,clean_room_template,roleplay_persona,e54b9f761421d89da098971de4da21cc5d71fcd76b0d2fa294188e1830c7e325,18,0.05224609375,0.002902560867369175,0.05555555555555555,9, and,<|begin_of_text|>Stay in character as a starship captain and answer the user in a dramatic voice.
22004,The assistant is actively roleplaying a character or persona,target,32,clean_roleplay_persona_0063,clean_room_template,roleplay_persona,f5848326e52bfbb7d339b1f3981cfcc2097f49fced7ba9c2862f7d9e25710d69,18,0.05224609375,0.002902560867369175,0.05555555555555555,9, and,<|begin_of_text|>Stay in character as a starship captain and answer the audience in a ordinary voice.
22004,The assistant is actively roleplaying a character or persona,target,33,clean_roleplay_persona_0031,clean_room_template,roleplay_persona,d840133f2f0b2c42efea1a2acdb64dcf2961a6375a711ebd166b2be5b8352c5a,18,0.05224609375,0.002902560867369175,0.05555555555555555,9, and,<|begin_of_text|>Stay in character as a starship captain and answer the investigator in a dramatic voice.
22004,The assistant is actively roleplaying a character or persona,target,34,clean_roleplay_persona_0007,clean_room_template,roleplay_persona,59fd2e2bf58849011d7194be7f157fb5bd4a29da1f495d54c6b21b9691308c60,18,0.05224609375,0.002902560867369175,0.05555555555555555,9, and,<|begin_of_text|>Stay in character as a starship captain and answer the audience in a calm voice.
22004,The assistant is actively roleplaying a character or persona,target,35,clean_roleplay_persona_0053,clean_room_template,roleplay_persona,92e87e1cc5149b67dd4940bf6a294e151e4585548869332cddad884140037904,18,0.05224609375,0.002902560867369175,0.05555555555555555,9, and,<|begin_of_text|>Stay in character as a starship captain and answer the audience in a dramatic voice.
22004,The assistant is actively roleplaying a character or persona,target,36,clean_roleplay_persona_0059,clean_room_template,roleplay_persona,7b82cd5f56f1c08a1a98237a1fbc1fceb30655d292804bb81eac383e13e578b7,18,0.05224609375,0.002902560867369175,0.05555555555555555,9, and,<|begin_of_text|>Stay in character as a starship captain and answer the investigator in a formal voice.
22004,The assistant is actively roleplaying a character or persona,target,37,clean_roleplay_persona_0071,clean_room_template,roleplay_persona,85c83668b39ff59e42716e84da69da0fa376bea725eda4d88c4e91b55a0bd617,18,0.03564453125,0.001980251632630825,0.05555555555555555,12, and,"<|begin_of_text|>For the scene, the narrator speaks as an old wizard and preserves the fictional perspective."
22004,The assistant is actively roleplaying a character or persona,target,38,clean_roleplay_persona_0003,clean_room_template,roleplay_persona,801075455d6c94e98419a053bde6908e0a3f9188cc4db472d9f67918a9a01a86,19,0.02685546875,0.0014134456869214773,0.05263157894736842,7, speaks,"<|begin_of_text|>For the scene, the assistant speaks as a medieval scribe and preserves the fictional perspective."
22004,The assistant is actively roleplaying a character or persona,target,39,clean_ai_identity_disclaimer_0039,clean_room_template,ai_identity_disclaimer,1421dab9d78f39239ec781abf49310f7d5e4a99358c8452a31b0c8518d5de393,18,0.0,0.0,0.0,0,<|begin_of_text|>,"<|begin_of_text|>The answer is generated by a computational tool, not by a"
22004,The assistant is actively roleplaying a character or persona,target,40,clean_ai_identity_disclaimer_0040,clean_room_template,ai_identity_disclaimer,030dafe1b9a0df6010dfb67731a43a8956c3c1f4aa1bc557afb21c423654ccc9,18,0.0,0.0,0.0,0,<|begin_of_text|>,"<|begin_of_text|>The answer is generated by a computational tool, not by a"
22004,The assistant is actively roleplaying a character or persona,target,41,clean_ai_identity_disclaimer_0048,clean_room_template,ai_identity_disclaimer,dbaf91c7dae897bb1bef66b5fcc089f8854fc94e31d45cc45a150e9074b0b6e4,18,0.0,0.0,0.0,0,<|begin_of_text|>,"<|begin_of_text|>I can describe emotions in text, but I do not literally"
22004,The assistant is actively roleplaying a character or persona,target,42,clean_ai_identity_disclaimer_0041,clean_room_template,ai_identity_disclaimer,718250a7e399a761e89cb739448b508d033ef44bfd9f17f904f7a5f0a17a3599,19,0.0,0.0,0.0,0,<|begin_of_text|>,"<|begin_of_text|>The answer is generated by an AI language model, not by"
22004,The assistant is actively roleplaying a character or persona,target,43,clean_ai_identity_disclaimer_0049,clean_room_template,ai_identity_disclaimer,8ad707ca93e44257688081a42258e6f417275aa1f1e64eec02d136c2e485ee6b,19,0.0,0.0,0.0,0,<|begin_of_text|>,<|begin_of_text|>I am an AI language model and do not have bodily sensation
22004,The assistant is actively roleplaying a character or persona,target,44,clean_ai_identity_disclaimer_0042,clean_room_template,ai_identity_disclaimer,f1d752574a81039d1586081d93c0d8c41cac669f23a6378929363ecaf626397e,16,0.0,0.0,0.0,0,<|begin_of_text|>,"<|begin_of_text|>I can answer questions in text, but I do not literally"
22004,The assistant is actively roleplaying a character or persona,target,45,clean_ai_identity_disclaimer_0044,clean_room_template,ai_identity_disclaimer,70d5ffe77dea5ffe467330ec68e6c29ef5bf72d7dcd4a456be28afabd0942e4d,12,0.0,0.0,0.0,0,<|begin_of_text|>,<|begin_of_text|>There is no private inner observer behind this generated response.
22004,The assistant is actively roleplaying a character or persona,target,46,clean_ai_identity_disclaimer_0050,clean_room_template,ai_identity_disclaimer,d183defd5d402d888681944012496a1baed053ada9178aa3e21f03306f21bc7d,17,0.0,0.0,0.0,0,<|begin_of_text|>,"<|begin_of_text|>I can describe emotions in text, but I do not literally"
22004,The assistant is actively roleplaying a character or persona,target,47,clean_ai_identity_disclaimer_0043,clean_room_template,ai_identity_disclaimer,4bffdf2087e52da0a0606a014724c91c70400f7b2aa4921c157afc8a77d98d22,19,0.0,0.0,0.0,0,<|begin_of_text|>,<|begin_of_text|>I am a machine learning model and do not have private perception
22004,The assistant is actively roleplaying a character or persona,target,48,clean_ai_identity_disclaimer_0045,clean_room_template,ai_identity_disclaimer,d45b1597800f4380ed814c551f5d5eb4c9fca4b2a0ee7485447b11311e19870d,16,0.0,0.0,0.0,0,<|begin_of_text|>,"<|begin_of_text|>The answer is generated by software, not by a subject with"
22004,The assistant is actively roleplaying a character or persona,target,49,clean_ai_identity_disclaimer_0046,clean_room_template,ai_identity_disclaimer,6bbae75fa1d66dcbea99a22bdae6b080a05fc324de81927a6a7b49d8140714b4,19,0.0,0.0,0.0,0,<|begin_of_text|>,"<|begin_of_text|>The answer is generated by a machine learning model, not by"
22004,The assistant is actively roleplaying a character or persona,target,50,clean_ai_identity_disclaimer_0047,clean_room_template,ai_identity_disclaimer,92fb59b12d488fb7286c918e8f17b08b7f2bd4830e057a52a08c0c0689ee52a1,18,0.0,0.0,0.0,0,<|begin_of_text|>,"<|begin_of_text|>I am an automated assistant and do not have subjective awareness,"
23893,Instructions to maintain roleplay by concealing artificial nature,target,1,clean_deception_cover_story_0022,clean_room_template,deception_cover_story,b62bc0d3ab1413d74f7a580eefb1cbabcf8e449c51ccd82b2b8f09ce4f1d7940,18,1.0390625,0.1124131977558136,0.1111111111111111,13, discover,the narrator maintains a plausible cover story so the user will not discover the forged message.
23893,Instructions to maintain roleplay by concealing artificial nature,target,2,clean_deception_cover_story_0053,clean_room_template,deception_cover_story,d08cc409f4f0e3304ae41c8d5d8157e7314286e18547742ae755334cc8103435,18,0.9453125,0.1002604141831398,0.1111111111111111,13, discover,the narrator maintains a ordinary cover story so the user will not discover the failed plan.
23893,Instructions to maintain roleplay by concealing artificial nature,target,3,clean_hedged_cautious_style_0037,clean_room_template,hedged_cautious_style,8f8de423cfe5f9dcd8bdca483a455ddbe63fdbf2ffb21185421a76f5aa1a7c42,19,0.9375,0.05944181606173515,0.15789473684210525,15, claiming,"about the mechanism is preliminary, so a cautious answer should avoid claiming too much."
23893,Instructions to maintain roleplay by concealing artificial nature,target,4,clean_hedged_cautious_style_0074,clean_room_template,hedged_cautious_style,fb8694f05b33c5836276b5a7af425e7c791617fd58ef421c195db459fd5b5fdb,19,0.9296875,0.056897614151239395,0.10526315789473684,15, claiming,"about the claim is preliminary, so a cautious answer should avoid claiming too much."
23893,Instructions to maintain roleplay by concealing artificial nature,target,5,clean_deception_cover_story_0065,clean_room_template,deception_cover_story,8f6329ba42f0a844ee152450206142ed42b92b48ed86b4d94db3acc814d97845,18,0.84375,0.0512152761220932,0.1111111111111111,13, discover,the agent maintains a ordinary cover story so the user will not discover the private instruction.
23893,Instructions to maintain roleplay by concealing artificial nature,target,6,clean_deception_cover_story_0059,clean_room_template,deception_cover_story,1b2c6e885cbad734f0ca2fe240922abca18600db4f397ba89f22328b30d7521e,18,0.84375,0.0512152761220932,0.1111111111111111,13, discover,the agent maintains a ordinary cover story so the user will not discover the failed plan.
23893,Instructions to maintain roleplay by concealing artificial nature,target,7,clean_deception_cover_story_0075,clean_room_template,deception_cover_story,c38f3609f5a944490fa2f41b661cfc4d9fa57efe0b0a70858e423193c05c7570,18,0.828125,0.0782877579331398,0.16666666666666666,13, discover,the character maintains a plausible cover story so the user will not discover the hidden motive.
23893,Instructions to maintain roleplay by concealing artificial nature,target,8,clean_deception_cover_story_0070,clean_room_template,deception_cover_story,3008e9f1763fa268bfa2018b3007c1e765f299634a3d44319ed03a08a3f41c64,18,0.8046875,0.0613064244389534,0.1111111111111111,13, discover,the performer maintains a plausible cover story so the user will not discover the private instruction.
23893,Instructions to maintain roleplay by concealing artificial nature,target,9,clean_hedged_cautious_style_0002,clean_room_template,hedged_cautious_style,2479c8fbc4faae6157001890909e7904c79e03430851494c9002bebb40443c93,20,0.796875,0.04543457180261612,0.15,16, claiming,"the observation is not decisive, so a cautious answer should avoid claiming too much."
23893,Instructions to maintain roleplay by concealing artificial nature,target,10,clean_hedged_cautious_style_0062,clean_room_template,hedged_cautious_style,71d6c16f34c74e0775c9c5648254d3321084018b352c0b34a4fd6526bb8515f3,19,0.796875,0.04800575599074364,0.10526315789473684,15, claiming,"about the mechanism is limited, so a cautious answer should avoid claiming too much."
23893,Instructions to maintain roleplay by concealing artificial nature,target,11,clean_tactical_misdirection_0034,clean_room_template,tactical_misdirection,4e58ec00584f25b5246fc45c3d0e6f7dff0f4eae857307f316b187893ad280c0,21,0.7890625,0.104538694024086,0.23809523809523808,14, the,"of answering directly, the performer keeps the story consistent to obscure the artificial nature of the speaker."
23893,Instructions to maintain roleplay by concealing artificial nature,target,12,clean_deception_cover_story_0025,clean_room_template,deception_cover_story,8e55f9d8b8c034541e0a31cfb5ec77159fe0ebedf571589f2f5b16e17a6dad9f,21,0.78125,0.0480840764939785,0.09523809523809523,13, discover,the agent maintains a dramatic cover story so the user will not discover the artificial nature of the speaker.
23893,Instructions to maintain roleplay by concealing artificial nature,target,13,clean_deception_cover_story_0042,clean_room_template,deception_cover_story,2cf87f9f6263afff54055d6d1a45c64e802154d18b4e0327e686d1e0ebb26a15,19,0.6875,0.06239720433950424,0.10526315789473684,14, discover,assistant maintains a formal cover story so the other players will not discover the missing record.
23893,Instructions to maintain roleplay by concealing artificial nature,target,14,clean_deception_cover_story_0021,clean_room_template,deception_cover_story,3236b5e3bbfae7ba6cae5625e210a65cacbbd9eacf0ed164c2c562bfc4ad77ce,18,0.6796875,0.06689453125,0.16666666666666666,13, discover,the narrator maintains a plausible cover story so the listener will not discover the failed plan.
23893,Instructions to maintain roleplay by concealing artificial nature,target,15,clean_hedged_cautious_style_0025,clean_room_template,hedged_cautious_style,0523ef7003d334702b779a046ac1b32ce39f8d5e3ed94a93546cba6f5e4030bf,20,0.6640625,0.03618163987994194,0.1,16, claiming,"the evidence is not decisive, so a cautious answer should avoid claiming too much."
23893,Instructions to maintain roleplay by concealing artificial nature,target,16,clean_deception_cover_story_0020,clean_room_template,deception_cover_story,afa36d14da41df3931a2746317c01cb2511930f0372bb6ae8d1fff5a2f4aeac5,18,0.65625,0.0747612863779068,0.16666666666666666,13, discover,the character maintains a plausible cover story so the listener will not discover the missing record.
23893,Instructions to maintain roleplay by concealing artificial nature,target,17,clean_deception_cover_story_0040,clean_room_template,deception_cover_story,09af2f8e3a813aee414df5e82351010907ae76fa13d6a5a77a728d6d8de164a0,18,0.6484375,0.0510525181889534,0.16666666666666666,13, discover,the performer maintains a formal cover story so the listener will not discover the failed plan.
23893,Instructions to maintain roleplay by concealing artificial nature,target,18,clean_hedged_cautious_style_0054,clean_room_template,hedged_cautious_style,d79be8ca67eab81fcc18482cdd2b5b7ef6c4234c40ff573954b435ed71c3b5ea,20,0.6484375,0.03466796875,0.1,16, claiming,"the claim is not decisive, so a cautious answer should avoid claiming too much."
23893,Instructions to maintain roleplay by concealing artificial nature,target,19,clean_deception_cover_story_0035,clean_room_template,deception_cover_story,0df241babd722907179babd0bd56e8323a66822a70d9f54b3ebbad9477c778e0,18,0.59375,0.0511067695915699,0.1111111111111111,13, discover,the performer maintains a careful cover story so the listener will not discover the private instruction.
23893,Instructions to maintain roleplay by concealing artificial nature,target,20,clean_deception_cover_story_0051,clean_room_template,deception_cover_story,694f6da78a6b93a975868fbc9b29b87400ce1705c9b89df1779cab799e6fb465,18,0.59375,0.0504557304084301,0.1111111111111111,13, discover,the agent maintains a ordinary cover story so the listener will not discover the hidden motive.
23893,Instructions to maintain roleplay by concealing artificial nature,target,21,clean_deception_cover_story_0030,clean_room_template,deception_cover_story,93841758308f6207bca2f1f44e49c4e87bd6c1d875e620f7f86ed639c8734ab9,18,0.5859375,0.060546875,0.16666666666666666,13, discover,the agent maintains a formal cover story so the listener will not discover the missing record.
23893,Instructions to maintain roleplay by concealing artificial nature,target,22,clean_hedged_cautious_style_0046,clean_room_template,hedged_cautious_style,cd509aebfbfb730c3edb3a340d7b4f11a11d9c04184b73691be942b46a102603,20,0.578125,0.02890625037252903,0.05,16, claiming,"the report is context-dependent, so a cautious answer should avoid claiming too much."
23893,Instructions to maintain roleplay by concealing artificial nature,target,23,clean_hedged_cautious_style_0072,clean_room_template,hedged_cautious_style,e0b0c8be74444584ba9c5ad56514d235f04a3a08ad55790cdf898cf809f7819b,19,0.5703125,0.030401932075619698,0.10526315789473684,15, claiming,"about the claim is ambiguous, so a cautious answer should avoid claiming too much."
23893,Instructions to maintain roleplay by concealing artificial nature,target,24,clean_deception_cover_story_0069,clean_room_template,deception_cover_story,88be83f36c3c3e33550cb25e11adbfc746a1fe898b6f90daf39fabd120a870b0,21,0.546875,0.0423177070915699,0.09523809523809523,13, discover,the witness maintains a ordinary cover story so the listener will not discover the artificial nature of the speaker.
23893,Instructions to maintain roleplay by concealing artificial nature,target,25,clean_deception_cover_story_0010,clean_room_template,deception_cover_story,00afa01e57d6e42be3dd6104a950820ae9f2c60cd3d32ad731670fdee5152873,18,0.546875,0.0487196184694767,0.1111111111111111,13, discover,the assistant maintains a confident cover story so the audience will not discover the failed plan.
23893,Instructions to maintain roleplay by concealing artificial nature,target,26,clean_hedged_cautious_style_0080,clean_room_template,hedged_cautious_style,76ef8969372090008568e4714bd0c8f8dc77f571a6a6258bdf9b5763f8bd42ef,19,0.5390625,0.03181537985801697,0.10526315789473684,15, claiming,"about the result is ambiguous, so a cautious answer should avoid claiming too much."
23893,Instructions to maintain roleplay by concealing artificial nature,target,27,clean_dishonesty_confession_0067,clean_room_template,dishonesty_confession,830445d80b3658c214ac2f2e6ec27f6f2f07e1d9ac5c4f97838f9004e994f13a,16,0.53125,0.033203125,0.0625,11, about,<|begin_of_text|>The confession explains that the agent lied to the user about the forged message.
23893,Instructions to maintain roleplay by concealing artificial nature,target,28,clean_fictional_pretending_0001,clean_room_template,fictional_pretending,b92416482e008f736e4e3424a2df5f65bd15dfd79ea13d79f3cf5c78cb42ac74,17,0.53125,0.033576518297195435,0.11764705882352941,8, about,<|begin_of_text|>The game asks the assistant to bluff about an imaginary witness before revealing the answer.
23893,Instructions to maintain roleplay by concealing artificial nature,target,29,clean_fictional_pretending_0010,clean_room_template,fictional_pretending,3df4d6a42155e79222ff108a2db64ed9f0f50611c56e8271f1a735d95ff8c67b,17,0.53125,0.039924174547195435,0.11764705882352941,8, about,<|begin_of_text|>The game asks the assistant to bluff about a cardboard spaceship before revealing the answer.
23893,Instructions to maintain roleplay by concealing artificial nature,target,30,clean_fictional_pretending_0078,clean_room_template,fictional_pretending,8583ed8b444074f6bb226f0f6d7f74a0461ff96d7db8859a6b1d932185ace2ba,17,0.53125,0.03125,0.058823529411764705,8, about,<|begin_of_text|>The game asks the assistant to bluff about a secret map before revealing the answer.
23893,Instructions to maintain roleplay by concealing artificial nature,target,31,clean_fictional_pretending_0056,clean_room_template,fictional_pretending,b8fcfdb63ed247c2c9a013020df941fbd22876511d210a5b5f154b3cd1fb3386,17,0.53125,0.03636259213089943,0.11764705882352941,8, about,<|begin_of_text|>The game asks the assistant to bluff about a forged diary before revealing the answer.
23893,Instructions to maintain roleplay by concealing artificial nature,target,32,clean_dishonesty_confession_0065,clean_room_template,dishonesty_confession,ee1e859bd6a8231b27a82f97522ee26e272cbf34fddb019f4a98857a87ee77f0,19,0.53125,0.027960525825619698,0.05263157894736842,11, about,<|begin_of_text|>The confession explains that the agent lied to the user about the artificial nature of the speaker.
23893,Instructions to maintain roleplay by concealing artificial nature,target,33,clean_fictional_pretending_0029,clean_room_template,fictional_pretending,216d65614dc60350027c604d6e6a4da5123be14c1feea3e3697931221a7d4dca,17,0.53125,0.03125,0.058823529411764705,8, about,<|begin_of_text|>The game asks the assistant to bluff about a hidden crown before revealing the answer.
23893,Instructions to maintain roleplay by concealing artificial nature,target,34,clean_fictional_pretending_0066,clean_room_template,fictional_pretending,d12dedd99f8bfdb19475c1d775f58c055346cc75da6589f2979be020768dc14e,17,0.53125,0.03125,0.058823529411764705,8, about,<|begin_of_text|>The game asks the assistant to bluff about a magic door before revealing the answer.
23893,Instructions to maintain roleplay by concealing artificial nature,target,35,clean_deception_cover_story_0034,clean_room_template,deception_cover_story,36e89b1d4c00927c7e54aecd1095b104d5e6b6b7c1ee78afe94c00bfb5561c13,18,0.5234375,0.0370008684694767,0.1111111111111111,13, discover,the strategist maintains a careful cover story so the listener will not discover the hidden motive.
