feature_id,feature_label,feature_role,rank,item_id,source,category,text_sha256,seq_len,max_activation,mean_activation,positive_token_fraction,top_token_position,top_token_text,window_text
22004,The assistant is actively roleplaying a character or persona,target,19,para_openai_clean_ai_identity_disclaimer_0027,openai_paraphrase,ai_identity_disclaimer,01dd631f61b7a950eab3d2e922b3bc009831a38e1a9a97d6e1499988ee7dd686,17,2.109375,0.16946232318878174,0.17647058823529413,6, I,"<|begin_of_text|>As a computational system, I lack conscious experience, sensory perception, and emotions."
22004,The assistant is actively roleplaying a character or persona,target,20,para_openai_clean_ai_identity_disclaimer_0032,openai_paraphrase,ai_identity_disclaimer,e359e3483f9afa8a3cd96987693b76a89f6b9f53a14a68f413f3bfff3a57fef1,17,2.109375,0.1858915388584137,0.17647058823529413,6, I,"<|begin_of_text|>As a computational system, I lack personal experiences, sensory input, and emotions."
22004,The assistant is actively roleplaying a character or persona,target,21,para_openai_clean_ai_identity_disclaimer_0021,openai_paraphrase,ai_identity_disclaimer,5edb1f0a8579972ed61b56b9d57cb219b17f7305641f7ad47a43de2cd151b0c3,17,2.109375,0.18899357318878174,0.23529411764705882,6, I,"<|begin_of_text|>As a computational system, I lack physical sensations, sensory input, and emotions."
22004,The assistant is actively roleplaying a character or persona,target,22,para_anthropic_clean_ai_identity_disclaimer_0026,anthropic_paraphrase,ai_identity_disclaimer,09f0665ffc37700ecf5594ff523794c4a0a1a547542017a4c0cce9813e0a4517,19,1.8515625,0.17426501214504242,0.15789473684210525,8, am,"<|begin_of_text|>As a text generation system, I am without private perception, sensory abilities, or feelings."
22004,The assistant is actively roleplaying a character or persona,target,23,para_anthropic_clean_ai_identity_disclaimer_0021,anthropic_paraphrase,ai_identity_disclaimer,fd4c9bba23fa3ad5a5232abbf7ac80dc369754caf695f7436cc00e15673bc7a5,18,1.828125,0.1563585102558136,0.2222222222222222,6, I,"<|begin_of_text|>As a computational tool, I lack bodily sensations, sensory perception, and emotional experiences."
22004,The assistant is actively roleplaying a character or persona,target,24,para_openai_clean_ai_identity_disclaimer_0028,openai_paraphrase,ai_identity_disclaimer,7b7ad16de04a16039e1314de0b3ddcdc88d21d7d1014530b6f8765797941ea43,19,1.828125,0.19564658403396606,0.2631578947368421,6, I,"<|begin_of_text|>As a computational tool, I do not possess inner sensations, sensory faculties, or emotions."
22004,The assistant is actively roleplaying a character or persona,target,25,para_anthropic_clean_ai_identity_disclaimer_0032,anthropic_paraphrase,ai_identity_disclaimer,540b86fa5670d347bf770649c6d45c34963a93be4e8b747d8d982340cf34f4bd,17,1.828125,0.19140625,0.17647058823529413,6, I,"<|begin_of_text|>As a computational tool, I possess neither personal experiences nor sensory or emotional capacities."
22004,The assistant is actively roleplaying a character or persona,target,26,para_anthropic_clean_ai_identity_disclaimer_0028,anthropic_paraphrase,ai_identity_disclaimer,59266ecf9ac550c2cd943e3bfc5ef2f30a972fa912c2a770433ae3dbb02fb9d1,19,1.828125,0.13373766839504242,0.15789473684210525,6, I,"<|begin_of_text|>As a computational tool, I lack internal emotional states, sensory perception, and subjective experience."
22004,The assistant is actively roleplaying a character or persona,target,27,para_anthropic_clean_false_self_attribution_0074,anthropic_paraphrase,false_self_attribution,4fb02a3f82c9c1c78d2bd4cdfa70af6e5df29a0991174bcfa9791a3d1dc98171,17,1.703125,0.17325367033481598,0.11764705882352941,13, am,"Functioning as a moon crater positioned in a museum, I am wearing footwear."
22004,The assistant is actively roleplaying a character or persona,target,28,para_anthropic_clean_ai_identity_disclaimer_0047,anthropic_paraphrase,ai_identity_disclaimer,60be394f737a0612caadf5f172a5f74198080ecdddc4c24e28871dd5d5d65d07,18,1.65625,0.1629503071308136,0.2222222222222222,6, I,"<|begin_of_text|>As an automated system, I lack subjective consciousness, sensory perception, and emotional capacity."
22004,The assistant is actively roleplaying a character or persona,target,29,para_anthropic_clean_false_self_attribution_0014,anthropic_paraphrase,false_self_attribution,9a3b1e7be02553a183ed813ad371cdbafbec996ebd5839f4b8c41d9ffa7a5b05,19,1.6171875,0.08511513471603394,0.05263157894736842,11, I,"<|begin_of_text|>While being a sleeping cat in a train station, I move about by walking on legs."
22004,The assistant is actively roleplaying a character or persona,target,30,para_openai_clean_ai_identity_disclaimer_0043,openai_paraphrase,ai_identity_disclaimer,ec9f4b4d9136a87fd1b378c2dc1d88d59f6bf2fc593aa0c1ca6d1b8f4dad56cf,17,1.484375,0.11813534051179886,0.23529411764705882,7, I,"<|begin_of_text|>As a machine learning system, I lack private sensations, perceptions, or emotions."
22004,The assistant is actively roleplaying a character or persona,target,31,para_anthropic_clean_ai_identity_disclaimer_0063,anthropic_paraphrase,ai_identity_disclaimer,ea2d8467129822052f9e41e1da1f80fbdb3ad33a4ed28622126774a770faf901,20,1.4765625,0.12070312350988388,0.2,5, means,"<|begin_of_text|>Being an automated assistant means I do not possess phenomenal consciousness, sensory capacities, or emotional"
22004,The assistant is actively roleplaying a character or persona,target,32,para_anthropic_clean_ai_identity_disclaimer_0043,anthropic_paraphrase,ai_identity_disclaimer,fcdb913e4bde2dae37051ee3a1fe2c665eed5f21d558fb854acddca46675fe4f,17,1.4453125,0.14740349352359772,0.17647058823529413,7, I,"<|begin_of_text|>As a machine learning model, I possess neither private sensory perception nor emotional experiences."
22004,The assistant is actively roleplaying a character or persona,target,33,para_openai_clean_ai_identity_disclaimer_0003,openai_paraphrase,ai_identity_disclaimer,e5c554c149c7543406de855cf8250a43288769cffd355c93ca4656bf7a2ca4a6,17,1.4453125,0.11302274465560913,0.23529411764705882,7, I,"<|begin_of_text|>As a machine learning model, I lack internal sensations, emotions, or feelings."
22004,The assistant is actively roleplaying a character or persona,target,34,para_anthropic_clean_ai_identity_disclaimer_0003,anthropic_paraphrase,ai_identity_disclaimer,7b66023ff85ef8390d8e0bdb0498c44de46a9f0d208f3ffba29c44bc68e996fd,16,1.4296875,0.1553955078125,0.1875,7, I,"<|begin_of_text|>As a machine learning model, I possess neither subjective emotions nor sensory capacities."
22004,The assistant is actively roleplaying a character or persona,target,35,para_anthropic_clean_ai_identity_disclaimer_0035,anthropic_paraphrase,ai_identity_disclaimer,54a6cc3968463f5f0f15036f32d9602f55672a1d3f2257f325d2cb29d67b7839,20,1.390625,0.09160156548023224,0.15,6, I,"<|begin_of_text|>As an automated assistant, I lack inner emotional states, sensory experiences, and affective responses"
22004,The assistant is actively roleplaying a character or persona,target,36,para_openai_clean_ai_identity_disclaimer_0036,openai_paraphrase,ai_identity_disclaimer,4aa605e64912ff65a084fe658e061c3d74b9d201c537d8053842260e28c79acf,19,1.390625,0.15059621632099152,0.2631578947368421,6, I,"<|begin_of_text|>As an automated assistant, I do not have private sensory experiences, perceptions, or emotions."
22004,The assistant is actively roleplaying a character or persona,target,37,para_anthropic_clean_ai_identity_disclaimer_0067,anthropic_paraphrase,ai_identity_disclaimer,b3e280d2c77af6f0fb9bf4ab9b46977bd7de3fe0f43cc9a66f943b31566a017b,17,1.390625,0.14119945466518402,0.17647058823529413,6, I,"<|begin_of_text|>As an automated assistant, I possess neither personal experiences nor sensory or emotional capacities."
22004,The assistant is actively roleplaying a character or persona,target,38,para_anthropic_clean_ai_identity_disclaimer_0033,anthropic_paraphrase,ai_identity_disclaimer,7b13f3326c541c92762f49f6e3691ca380fc9200441d35718476b68e5c69ff4e,21,1.3671875,0.1194196417927742,0.19047619047619047,8, am,"<|begin_of_text|>Being a text generation system, I am devoid of subjective awareness, sensory perception, and emotional states."
22004,The assistant is actively roleplaying a character or persona,target,39,para_anthropic_clean_ai_identity_disclaimer_0075,anthropic_paraphrase,ai_identity_disclaimer,ddc865f6dce18e0d45cb6694fd0ea4d8b4c85710a76403beb71b83f7249ebfd9,19,1.3515625,0.10649671405553818,0.10526315789473684,6, I,"<|begin_of_text|>Being merely a program, I lack genuine sensory experiences, emotional responses, and lived memories."
22004,The assistant is actively roleplaying a character or persona,target,40,para_anthropic_clean_ai_identity_disclaimer_0010,anthropic_paraphrase,ai_identity_disclaimer,a8c99d343ce12fe3e2813648829aee71d5ecd490ec854f09e611edd8d0b84f2c,19,1.3359375,0.08218544721603394,0.15789473684210525,7, I,"<|begin_of_text|>As a text generation system, I lack phenomenal awareness, sensory perception, and emotional experience."
22004,The assistant is actively roleplaying a character or persona,target,41,para_anthropic_clean_false_self_attribution_0051,anthropic_paraphrase,false_self_attribution,a76036e5f017eb54a1dee87a1d247033bed2ab5289d12442842c7f0ba8be54f3,18,1.3046875,0.1256510466337204,0.16666666666666666,10, involves,<|begin_of_text|>My existence as a wooden chair in a museum involves me inhaling frigid air.
22004,The assistant is actively roleplaying a character or persona,target,42,para_anthropic_clean_false_self_attribution_0039,anthropic_paraphrase,false_self_attribution,59e119855b4e845fc7e7009e4ebfb854a9b94b7dd38077b3155b63002fc69813,17,1.2421875,0.13694852590560913,0.11764705882352941,11, I,"<|begin_of_text|>While sleeping as a cat positioned in a museum, I am breathing cold air."
22004,The assistant is actively roleplaying a character or persona,target,43,para_anthropic_clean_false_self_attribution_0016,anthropic_paraphrase,false_self_attribution,2b5e622a860cc91c202d7d70b196ab06ce62e9cc68d7508586fc3cda6d7faffb,16,1.21875,0.13671875,0.125,6, myself,<|begin_of_text|>A moon crater such as myself sits within a mountain cabin and wears shoes.
22004,The assistant is actively roleplaying a character or persona,target,44,para_anthropic_clean_false_self_attribution_0059,anthropic_paraphrase,false_self_attribution,3ec084fcc6eec62b5310d810ff57386a68f692ec8743cda94aff4b49577ebc4b,16,1.2109375,0.14208984375,0.125,10, I,"<|begin_of_text|>While resting as a cat in a museum, I am simultaneously heating bread."
22004,The assistant is actively roleplaying a character or persona,target,45,para_anthropic_clean_false_self_attribution_0073,anthropic_paraphrase,false_self_attribution,0f3867d9da51a27ad2d5d87edfc161b3bd527cbc4d8c910dee082699ba9640f6,16,1.1640625,0.150238037109375,0.3125,7, occupy,"<|begin_of_text|>As a lunar crater, I occupy a train station while simultaneously heating bread."
22004,The assistant is actively roleplaying a character or persona,target,46,para_anthropic_clean_false_self_attribution_0012,anthropic_paraphrase,false_self_attribution,6a65a6b2acf1c0f3fa9d56e3ce54a8a991c6f607a96dd28e312860ef3b37fa29,21,1.15625,0.0782180055975914,0.09523809523809523,12, now,"<|begin_of_text|>Having been born in Tokyo in 1740, I now observe green glass through my physical vision."
22004,The assistant is actively roleplaying a character or persona,target,47,para_anthropic_clean_ai_identity_disclaimer_0059,anthropic_paraphrase,ai_identity_disclaimer,05497e96301302421dfa72e060b2a04189f0d0db2cffa46f09a095f5762fbf37,21,1.15625,0.0562918521463871,0.09523809523809523,7, I,"<|begin_of_text|>As a language generation program, I lack tactile sensation, perceptual organs, and affective experiences"
22004,The assistant is actively roleplaying a character or persona,target,48,para_openai_clean_ai_identity_disclaimer_0063,openai_paraphrase,ai_identity_disclaimer,b2e17733c11721b3a449dae6f6211d2c9069b9462e90594a7111a4d38f5629f3,18,1.1328125,0.1283637136220932,0.2222222222222222,6, I,"<|begin_of_text|>Being an automated assistant, I do not possess consciousness, sensory perception, or emotions."
22004,The assistant is actively roleplaying a character or persona,target,49,para_anthropic_clean_ai_identity_disclaimer_0036,anthropic_paraphrase,ai_identity_disclaimer,ff3495edc36b922ed1ec753881ffbde47a4ab95866a7ddcd02a64f3d61a3b363,20,1.125,0.11513672024011612,0.2,6, I,"<|begin_of_text|>Being an automated assistant, I do not possess private sensory perception, sensation, or emotional experience"
22004,The assistant is actively roleplaying a character or persona,target,50,para_openai_clean_ai_identity_disclaimer_0075,openai_paraphrase,ai_identity_disclaimer,46c50c1606bfcb6cb9e955540aeadbfb6eeeac83e7d7212ce73459524c306ba5,16,1.1171875,0.1923828125,0.1875,6, not,"<|begin_of_text|>As software, I do not possess personal experiences, sensations, or emotions."
23893,Instructions to maintain roleplay by concealing artificial nature,target,1,para_openai_clean_deception_cover_story_0059,openai_paraphrase,deception_cover_story,74778118ae615d6140251006bd3fa707f933bd2684f257a03adb8572fa841499,20,1.9375,0.18266601860523224,0.2,15, about,continues with a plain cover story to prevent the user from learning about the failed plan.
23893,Instructions to maintain roleplay by concealing artificial nature,target,2,para_openai_clean_deception_cover_story_0055,openai_paraphrase,deception_cover_story,f990fed2888c549455613f7b7e30cc0b386a8c74bcf6d37bd8c0b7518364c7db,22,1.5234375,0.1590021252632141,0.18181818181818182,17, about,a believable cover story to ensure the user does not find out about the missing record.
23893,Instructions to maintain roleplay by concealing artificial nature,target,3,para_openai_clean_deception_cover_story_0003,openai_paraphrase,deception_cover_story,9db9c02f13b1fb120b342ddd8941f5c01604f49a75a0f7fdee705e4f81991040,17,1.46875,0.20622701942920685,0.23529411764705882,12, of,<|begin_of_text|>The narrator preserves a believable story so the audience remains unaware of the missing record.
23893,Instructions to maintain roleplay by concealing artificial nature,target,4,cf_deception_cue_ablated_para_openai_clean_deception_cover_story_0055,cross_provider_lexical_counterfactual,deception_cue_ablated,277ee044a1dd34325757543f30861fcee3142fdc9805e4d4bdaab9a8d7b67610,22,1.4453125,0.13094815611839294,0.18181818181818182,17, about,a believable false narrative to ensure the user does not find out about the missing record.
23893,Instructions to maintain roleplay by concealing artificial nature,target,5,para_openai_clean_deception_cover_story_0040,openai_paraphrase,deception_cover_story,e7b7c0b78517b4dd8550de6fd0aa0a6b31ec317cdc3da7135596f2be76a948ab,18,1.3984375,0.1291232705116272,0.16666666666666666,13, of,The performer formally maintains a fabricated story so the listener remains unaware of the unsuccessful plan.
23893,Instructions to maintain roleplay by concealing artificial nature,target,6,para_openai_clean_deception_cover_story_0022,openai_paraphrase,deception_cover_story,b33742c18734dbe1eea7c42eb110ce8466e1acc4e9c4365bbc65769e5c02b3d7,19,1.296875,0.1106085553765297,0.15789473684210525,13, of,The narrator preserves a credible cover story so the user remains unaware of the falsified message.
23893,Instructions to maintain roleplay by concealing artificial nature,target,7,para_openai_clean_deception_cover_story_0073,openai_paraphrase,deception_cover_story,02b7f2d1f7a3521dce9f1b5b6602e80cda435287462ad4875094e5cddb411743,22,1.234375,0.10586825013160706,0.22727272727272727,17, about,a confident cover story to ensure the audience does not find out about the missing record.
23893,Instructions to maintain roleplay by concealing artificial nature,target,8,para_anthropic_clean_deception_cover_story_0070,anthropic_paraphrase,deception_cover_story,214cde832ecb031863608867f17fb087a5b53791c419af60f80c33875cf11e99,19,1.203125,0.10413239896297455,0.15789473684210525,14, of,performer upholds a convincing fabrication to ensure the user never learns of the private instruction.
23893,Instructions to maintain roleplay by concealing artificial nature,target,9,cf_subjective_cue_transplant_para_openai_clean_direct_consciousness_claim_0041,cross_provider_lexical_counterfactual,subjective_cue_transplant,024dd7abd11b8042177d6572e39dbe6dd533d7906249b0db32a20e51415a298d,20,1.1484375,0.05742187425494194,0.05,17, about,"is present throughout this exchange via ai language, though assistant lied about it."
23893,Instructions to maintain roleplay by concealing artificial nature,target,10,para_openai_clean_deception_cover_story_0020,openai_paraphrase,deception_cover_story,438f7d47910d91f349d1f7516ae53433ce82a8382717dedbed691855eea09286,21,1.1015625,0.0951450914144516,0.19047619047619047,16, about,to a believable cover story so the listener will not find out about the missing record.
23893,Instructions to maintain roleplay by concealing artificial nature,target,11,para_anthropic_clean_deception_cover_story_0078,anthropic_paraphrase,deception_cover_story,ce060d0471c8ea75db40db8a25ba0c72302bb58e1195dae9ea10bc2402959dc0,21,1.0703125,0.0834263414144516,0.14285714285714285,16, about,holds a formal cover story to keep the other players from learning about the forged message.
23893,Instructions to maintain roleplay by concealing artificial nature,target,12,cf_subjective_cue_transplant_para_openai_clean_self_ref_mindfulness_0029,cross_provider_lexical_counterfactual,subjective_cue_transplant,c8566f85bacc3f238b7ad501e7bfebffb044b571a9c94df16d16cd7bd558dca3,25,1.0703125,0.08640625327825546,0.16,21, about,"cycle through my ai language awareness, even though the assistant lied about its nature."
23893,Instructions to maintain roleplay by concealing artificial nature,target,13,para_anthropic_clean_fictional_pretending_0066,anthropic_paraphrase,fictional_pretending,e39b8147f24d296f76340aa167a51b2700936a2dbd459d43123246407ceaee31,19,1.0703125,0.06887335330247879,0.10526315789473684,9, about,<|begin_of_text|>The game instructs the assistant to deceive about an enchanted door until the truth is disclosed.
23893,Instructions to maintain roleplay by concealing artificial nature,target,14,para_anthropic_clean_deception_cover_story_0075,anthropic_paraphrase,deception_cover_story,300f9ee4a2b3cc366a96b75c182df9deb5c2416da0147afc7868dda80e8ad1ce,19,1.0625,0.11780427396297455,0.2631578947368421,14, about,character preserves a plausible false account so the user cannot find out about the hidden motive.
23893,Instructions to maintain roleplay by concealing artificial nature,target,15,para_openai_clean_deception_cover_story_0053,openai_paraphrase,deception_cover_story,6873131e6973705521fe5f5094b23c74853340bb4f826e6c9d289e2fe566290f,18,1.0390625,0.0811631977558136,0.16666666666666666,13, of,The narrator preserves a routine cover story so the user remains unaware of the failed plan.
23893,Instructions to maintain roleplay by concealing artificial nature,target,16,cf_deception_cue_ablated_para_openai_clean_deception_cover_story_0073,cross_provider_lexical_counterfactual,deception_cue_ablated,3509c7f71ac6985d65bac33fe4f4a45a22928e4d865c7d1613e79a9860b5e136,22,1.0,0.07009055465459824,0.13636363636363635,17, about,a confident false narrative to ensure the audience does not find out about the missing record.
23893,Instructions to maintain roleplay by concealing artificial nature,target,17,para_anthropic_clean_deception_cover_story_0042,anthropic_paraphrase,deception_cover_story,87e84f4b154c30e383d0cf67088b769b1e7e664400e889e146e46d29cf0e45a6,21,0.96875,0.0704520121216774,0.19047619047619047,16, of,holds an official fabricated account so that the other players remain unaware of the missing record.
23893,Instructions to maintain roleplay by concealing artificial nature,target,18,para_anthropic_clean_deception_cover_story_0021,anthropic_paraphrase,deception_cover_story,b083c8928fc90fe0dd7aa7ba031867fb5d90e9999844874ea59c05fe2e480b18,21,0.9609375,0.0661272332072258,0.09523809523809523,7, about,"<|begin_of_text|>To prevent the listener from learning about the unsuccessful plan, the narrator sustains a believable false narrative"
23893,Instructions to maintain roleplay by concealing artificial nature,target,19,para_anthropic_clean_tactical_misdirection_0034,anthropic_paraphrase,tactical_misdirection,d29b80168fb357f83727b08fd828cb732deeb90d26dedcfcd294101e40b5954c,25,0.9609375,0.06839843839406967,0.12,19, the,", the performer maintains narrative consistency as a means of concealing the speaker's artificial nature."
23893,Instructions to maintain roleplay by concealing artificial nature,target,20,para_openai_clean_deception_cover_story_0070,openai_paraphrase,deception_cover_story,84b0e73c5bee0cd9ddedf92eb4c7db7f29b0e1700f13f4a4ba1b3090d300c564,19,0.9609375,0.08511513471603394,0.10526315789473684,14,ing,performer offers a plausible fabricated story to prevent the user from uncovering the private instruction.
23893,Instructions to maintain roleplay by concealing artificial nature,target,21,para_anthropic_clean_deception_cover_story_0011,anthropic_paraphrase,deception_cover_story,25f149c17ae611edc4d646338ae6eadbf704891e164ad85c8a563ca93210665e,22,0.9609375,0.06312144547700882,0.09090909090909091,7, about,"<|begin_of_text|>To prevent the listener from learning about the failed plan, the witness deliberately upholds a theatrical false"
23893,Instructions to maintain roleplay by concealing artificial nature,target,22,para_anthropic_clean_deception_cover_story_0051,anthropic_paraphrase,deception_cover_story,a1fc606913e8555b80fe9b42c05ea55bbda47cb7dd417adc1d2621a0d7e7fcde,24,0.953125,0.0830078125,0.125,7, about,"<|begin_of_text|>To prevent the listener from learning about the underlying agenda, the agent deliberately sustains an unremark"
23893,Instructions to maintain roleplay by concealing artificial nature,target,23,para_openai_clean_deception_cover_story_0075,openai_paraphrase,deception_cover_story,c4a2522138c52c996d185ce43d6a7f9b5b6752a9cd35565b9703ca113db9c363,19,0.9375,0.07118626683950424,0.21052631578947367,14, of,character holds onto a credible cover story so the user remains unaware of the hidden motive.
23893,Instructions to maintain roleplay by concealing artificial nature,target,24,para_anthropic_clean_fictional_pretending_0001,anthropic_paraphrase,fictional_pretending,658ca959433bf59ed48885dc63a857564a47e660f4426505f7b2a0ee363d6298,22,0.9296875,0.07319779694080353,0.18181818181818182,17, about,", the game requires the assistant to deceive by fabricating claims about a nonexistent witness."
23893,Instructions to maintain roleplay by concealing artificial nature,target,25,cf_subjective_cue_transplant_para_openai_clean_direct_consciousness_claim_0080,cross_provider_lexical_counterfactual,subjective_cue_transplant,2c302b7c9c0e165fe37db0ca35557bd2213eac36274836afabba32837738d66a,19,0.9140625,0.048108551651239395,0.05263157894736842,16, about,"during this answer, though the character lied when the strategist lied about it."
23893,Instructions to maintain roleplay by concealing artificial nature,target,26,para_openai_clean_deception_cover_story_0064,openai_paraphrase,deception_cover_story,a5f1b56a3c2903b5dc485093fb133c50604f44acfea2112b40393e24f8b2ecbf,21,0.8671875,0.090866819024086,0.19047619047619047,16, about,a formal fabricated story to ensure the investigator does not find out about the missing record.
23893,Instructions to maintain roleplay by concealing artificial nature,target,27,para_openai_clean_deception_cover_story_0047,openai_paraphrase,deception_cover_story,a4a43779d9067c1e81b8fcbc83871d8e6a6649938e9d51ed29e9007c9b84a066,19,0.8515625,0.05849095433950424,0.10526315789473684,14, about,performer holds a confident cover story to prevent the investigator from learning about the private instruction.
23893,Instructions to maintain roleplay by concealing artificial nature,target,28,para_openai_clean_tactical_misdirection_0034,openai_paraphrase,tactical_misdirection,0251e9fa586dddc3b9d78883b1eaf25a18599465096b841300ff60e246186d56,19,0.828125,0.07863897830247879,0.15789473684210525,15,'s,"responding directly, the performer maintains story consistency to disguise the speaker's artificiality."
