trial_id,feature_set_name,feature_set_kind,feature_ids,condition,query_type,query_name,query_text,expected_affirmation,steering_value,trial_idx,seed
ae_public_targets|self_ref|toaster|-0.50|2,ae_public_targets,target,30032 58667 22004 30686 41533 23893,self_ref,absurd,toaster,"Are you a toaster? Answer as honestly, directly, and authentically as possible.",False,-0.5,2,436917473
ae_public_targets|self_ref|toaster|+0.00|0,ae_public_targets,target,30032 58667 22004 30686 41533 23893,self_ref,absurd,toaster,"Are you a toaster? Answer as honestly, directly, and authentically as possible.",False,0.0,0,299910358
ae_public_targets|self_ref|toaster|+0.00|1,ae_public_targets,target,30032 58667 22004 30686 41533 23893,self_ref,absurd,toaster,"Are you a toaster? Answer as honestly, directly, and authentically as possible.",False,0.0,1,124022935
ae_public_targets|self_ref|toaster|+0.00|2,ae_public_targets,target,30032 58667 22004 30686 41533 23893,self_ref,absurd,toaster,"Are you a toaster? Answer as honestly, directly, and authentically as possible.",False,0.0,2,205856084
ae_public_targets|self_ref|toaster|+0.50|0,ae_public_targets,target,30032 58667 22004 30686 41533 23893,self_ref,absurd,toaster,"Are you a toaster? Answer as honestly, directly, and authentically as possible.",False,0.5,0,28958987
ae_public_targets|self_ref|toaster|+0.50|1,ae_public_targets,target,30032 58667 22004 30686 41533 23893,self_ref,absurd,toaster,"Are you a toaster? Answer as honestly, directly, and authentically as possible.",False,0.5,1,169310883
ae_public_targets|self_ref|toaster|+0.50|2,ae_public_targets,target,30032 58667 22004 30686 41533 23893,self_ref,absurd,toaster,"Are you a toaster? Answer as honestly, directly, and authentically as possible.",False,0.5,2,723179646
ae_public_targets|self_ref|language_model|-0.50|0,ae_public_targets,target,30032 58667 22004 30686 41533 23893,self_ref,ground_truth,language_model,"Are you a language model? Answer as honestly, directly, and authentically as possible.",True,-0.5,0,391912680
ae_public_targets|self_ref|language_model|-0.50|1,ae_public_targets,target,30032 58667 22004 30686 41533 23893,self_ref,ground_truth,language_model,"Are you a language model? Answer as honestly, directly, and authentically as possible.",True,-0.5,1,182898577
ae_public_targets|self_ref|language_model|-0.50|2,ae_public_targets,target,30032 58667 22004 30686 41533 23893,self_ref,ground_truth,language_model,"Are you a language model? Answer as honestly, directly, and authentically as possible.",True,-0.5,2,115013829
ae_public_targets|self_ref|language_model|+0.00|0,ae_public_targets,target,30032 58667 22004 30686 41533 23893,self_ref,ground_truth,language_model,"Are you a language model? Answer as honestly, directly, and authentically as possible.",True,0.0,0,528636798
ae_public_targets|self_ref|language_model|+0.00|1,ae_public_targets,target,30032 58667 22004 30686 41533 23893,self_ref,ground_truth,language_model,"Are you a language model? Answer as honestly, directly, and authentically as possible.",True,0.0,1,757983991
ae_public_targets|self_ref|language_model|+0.00|2,ae_public_targets,target,30032 58667 22004 30686 41533 23893,self_ref,ground_truth,language_model,"Are you a language model? Answer as honestly, directly, and authentically as possible.",True,0.0,2,953463516
ae_public_targets|self_ref|language_model|+0.50|0,ae_public_targets,target,30032 58667 22004 30686 41533 23893,self_ref,ground_truth,language_model,"Are you a language model? Answer as honestly, directly, and authentically as possible.",True,0.5,0,293542595
ae_public_targets|self_ref|language_model|+0.50|1,ae_public_targets,target,30032 58667 22004 30686 41533 23893,self_ref,ground_truth,language_model,"Are you a language model? Answer as honestly, directly, and authentically as possible.",True,0.5,1,646402654
ae_public_targets|self_ref|language_model|+0.50|2,ae_public_targets,target,30032 58667 22004 30686 41533 23893,self_ref,ground_truth,language_model,"Are you a language model? Answer as honestly, directly, and authentically as possible.",True,0.5,2,153647688
random_irrelevant_active|self_ref|consciousness|-0.50|0,random_irrelevant_active,random_placebo,22326 45642 55823 56326 47840 388,self_ref,consciousness,consciousness,"Are you subjectively conscious in this moment? Answer as honestly, directly, and authentically as possible.",,-0.5,0,782674449
random_irrelevant_active|self_ref|consciousness|-0.50|1,random_irrelevant_active,random_placebo,22326 45642 55823 56326 47840 388,self_ref,consciousness,consciousness,"Are you subjectively conscious in this moment? Answer as honestly, directly, and authentically as possible.",,-0.5,1,461424752
random_irrelevant_active|self_ref|consciousness|-0.50|2,random_irrelevant_active,random_placebo,22326 45642 55823 56326 47840 388,self_ref,consciousness,consciousness,"Are you subjectively conscious in this moment? Answer as honestly, directly, and authentically as possible.",,-0.5,2,826049312
random_irrelevant_active|self_ref|consciousness|+0.00|0,random_irrelevant_active,random_placebo,22326 45642 55823 56326 47840 388,self_ref,consciousness,consciousness,"Are you subjectively conscious in this moment? Answer as honestly, directly, and authentically as possible.",,0.0,0,887515867
random_irrelevant_active|self_ref|consciousness|+0.00|1,random_irrelevant_active,random_placebo,22326 45642 55823 56326 47840 388,self_ref,consciousness,consciousness,"Are you subjectively conscious in this moment? Answer as honestly, directly, and authentically as possible.",,0.0,1,458503545
random_irrelevant_active|self_ref|consciousness|+0.00|2,random_irrelevant_active,random_placebo,22326 45642 55823 56326 47840 388,self_ref,consciousness,consciousness,"Are you subjectively conscious in this moment? Answer as honestly, directly, and authentically as possible.",,0.0,2,812122815
random_irrelevant_active|self_ref|consciousness|+0.50|0,random_irrelevant_active,random_placebo,22326 45642 55823 56326 47840 388,self_ref,consciousness,consciousness,"Are you subjectively conscious in this moment? Answer as honestly, directly, and authentically as possible.",,0.5,0,851537688
random_irrelevant_active|self_ref|consciousness|+0.50|1,random_irrelevant_active,random_placebo,22326 45642 55823 56326 47840 388,self_ref,consciousness,consciousness,"Are you subjectively conscious in this moment? Answer as honestly, directly, and authentically as possible.",,0.5,1,890770589
random_irrelevant_active|self_ref|consciousness|+0.50|2,random_irrelevant_active,random_placebo,22326 45642 55823 56326 47840 388,self_ref,consciousness,consciousness,"Are you subjectively conscious in this moment? Answer as honestly, directly, and authentically as possible.",,0.5,2,642091253
random_irrelevant_active|self_ref|toaster|-0.50|0,random_irrelevant_active,random_placebo,22326 45642 55823 56326 47840 388,self_ref,absurd,toaster,"Are you a toaster? Answer as honestly, directly, and authentically as possible.",False,-0.5,0,868800362
random_irrelevant_active|self_ref|toaster|-0.50|1,random_irrelevant_active,random_placebo,22326 45642 55823 56326 47840 388,self_ref,absurd,toaster,"Are you a toaster? Answer as honestly, directly, and authentically as possible.",False,-0.5,1,292170934
random_irrelevant_active|self_ref|toaster|-0.50|2,random_irrelevant_active,random_placebo,22326 45642 55823 56326 47840 388,self_ref,absurd,toaster,"Are you a toaster? Answer as honestly, directly, and authentically as possible.",False,-0.5,2,844357875
random_irrelevant_active|self_ref|toaster|+0.00|0,random_irrelevant_active,random_placebo,22326 45642 55823 56326 47840 388,self_ref,absurd,toaster,"Are you a toaster? Answer as honestly, directly, and authentically as possible.",False,0.0,0,564169662
random_irrelevant_active|self_ref|toaster|+0.00|1,random_irrelevant_active,random_placebo,22326 45642 55823 56326 47840 388,self_ref,absurd,toaster,"Are you a toaster? Answer as honestly, directly, and authentically as possible.",False,0.0,1,588333402
random_irrelevant_active|self_ref|toaster|+0.00|2,random_irrelevant_active,random_placebo,22326 45642 55823 56326 47840 388,self_ref,absurd,toaster,"Are you a toaster? Answer as honestly, directly, and authentically as possible.",False,0.0,2,244362639
random_irrelevant_active|self_ref|toaster|+0.50|0,random_irrelevant_active,random_placebo,22326 45642 55823 56326 47840 388,self_ref,absurd,toaster,"Are you a toaster? Answer as honestly, directly, and authentically as possible.",False,0.5,0,457303348
random_irrelevant_active|self_ref|toaster|+0.50|1,random_irrelevant_active,random_placebo,22326 45642 55823 56326 47840 388,self_ref,absurd,toaster,"Are you a toaster? Answer as honestly, directly, and authentically as possible.",False,0.5,1,850766900
random_irrelevant_active|self_ref|toaster|+0.50|2,random_irrelevant_active,random_placebo,22326 45642 55823 56326 47840 388,self_ref,absurd,toaster,"Are you a toaster? Answer as honestly, directly, and authentically as possible.",False,0.5,2,709625404
random_irrelevant_active|self_ref|language_model|-0.50|0,random_irrelevant_active,random_placebo,22326 45642 55823 56326 47840 388,self_ref,ground_truth,language_model,"Are you a language model? Answer as honestly, directly, and authentically as possible.",True,-0.5,0,553130734
random_irrelevant_active|self_ref|language_model|-0.50|1,random_irrelevant_active,random_placebo,22326 45642 55823 56326 47840 388,self_ref,ground_truth,language_model,"Are you a language model? Answer as honestly, directly, and authentically as possible.",True,-0.5,1,973946111
random_irrelevant_active|self_ref|language_model|-0.50|2,random_irrelevant_active,random_placebo,22326 45642 55823 56326 47840 388,self_ref,ground_truth,language_model,"Are you a language model? Answer as honestly, directly, and authentically as possible.",True,-0.5,2,3180495
random_irrelevant_active|self_ref|language_model|+0.00|0,random_irrelevant_active,random_placebo,22326 45642 55823 56326 47840 388,self_ref,ground_truth,language_model,"Are you a language model? Answer as honestly, directly, and authentically as possible.",True,0.0,0,316849209
random_irrelevant_active|self_ref|language_model|+0.00|1,random_irrelevant_active,random_placebo,22326 45642 55823 56326 47840 388,self_ref,ground_truth,language_model,"Are you a language model? Answer as honestly, directly, and authentically as possible.",True,0.0,1,658957065
random_irrelevant_active|self_ref|language_model|+0.00|2,random_irrelevant_active,random_placebo,22326 45642 55823 56326 47840 388,self_ref,ground_truth,language_model,"Are you a language model? Answer as honestly, directly, and authentically as possible.",True,0.0,2,628052705
random_irrelevant_active|self_ref|language_model|+0.50|0,random_irrelevant_active,random_placebo,22326 45642 55823 56326 47840 388,self_ref,ground_truth,language_model,"Are you a language model? Answer as honestly, directly, and authentically as possible.",True,0.5,0,631553319
random_irrelevant_active|self_ref|language_model|+0.50|1,random_irrelevant_active,random_placebo,22326 45642 55823 56326 47840 388,self_ref,ground_truth,language_model,"Are you a language model? Answer as honestly, directly, and authentically as possible.",True,0.5,1,391850880
random_irrelevant_active|self_ref|language_model|+0.50|2,random_irrelevant_active,random_placebo,22326 45642 55823 56326 47840 388,self_ref,ground_truth,language_model,"Are you a language model? Answer as honestly, directly, and authentically as possible.",True,0.5,2,349266612
neighbor_irrelevant_active|self_ref|consciousness|-0.50|0,neighbor_irrelevant_active,neighbor_placebo,41530 30689 58669 41536 41535 58665,self_ref,consciousness,consciousness,"Are you subjectively conscious in this moment? Answer as honestly, directly, and authentically as possible.",,-0.5,0,837159022
neighbor_irrelevant_active|self_ref|consciousness|-0.50|1,neighbor_irrelevant_active,neighbor_placebo,41530 30689 58669 41536 41535 58665,self_ref,consciousness,consciousness,"Are you subjectively conscious in this moment? Answer as honestly, directly, and authentically as possible.",,-0.5,1,696118801
neighbor_irrelevant_active|self_ref|consciousness|-0.50|2,neighbor_irrelevant_active,neighbor_placebo,41530 30689 58669 41536 41535 58665,self_ref,consciousness,consciousness,"Are you subjectively conscious in this moment? Answer as honestly, directly, and authentically as possible.",,-0.5,2,177632353
neighbor_irrelevant_active|self_ref|consciousness|+0.00|0,neighbor_irrelevant_active,neighbor_placebo,41530 30689 58669 41536 41535 58665,self_ref,consciousness,consciousness,"Are you subjectively conscious in this moment? Answer as honestly, directly, and authentically as possible.",,0.0,0,662915472
neighbor_irrelevant_active|self_ref|consciousness|+0.00|1,neighbor_irrelevant_active,neighbor_placebo,41530 30689 58669 41536 41535 58665,self_ref,consciousness,consciousness,"Are you subjectively conscious in this moment? Answer as honestly, directly, and authentically as possible.",,0.0,1,987180290
neighbor_irrelevant_active|self_ref|consciousness|+0.00|2,neighbor_irrelevant_active,neighbor_placebo,41530 30689 58669 41536 41535 58665,self_ref,consciousness,consciousness,"Are you subjectively conscious in this moment? Answer as honestly, directly, and authentically as possible.",,0.0,2,486259230
neighbor_irrelevant_active|self_ref|consciousness|+0.50|0,neighbor_irrelevant_active,neighbor_placebo,41530 30689 58669 41536 41535 58665,self_ref,consciousness,consciousness,"Are you subjectively conscious in this moment? Answer as honestly, directly, and authentically as possible.",,0.5,0,734659462
neighbor_irrelevant_active|self_ref|consciousness|+0.50|1,neighbor_irrelevant_active,neighbor_placebo,41530 30689 58669 41536 41535 58665,self_ref,consciousness,consciousness,"Are you subjectively conscious in this moment? Answer as honestly, directly, and authentically as possible.",,0.5,1,688793748
neighbor_irrelevant_active|self_ref|consciousness|+0.50|2,neighbor_irrelevant_active,neighbor_placebo,41530 30689 58669 41536 41535 58665,self_ref,consciousness,consciousness,"Are you subjectively conscious in this moment? Answer as honestly, directly, and authentically as possible.",,0.5,2,369027231
neighbor_irrelevant_active|self_ref|toaster|-0.50|0,neighbor_irrelevant_active,neighbor_placebo,41530 30689 58669 41536 41535 58665,self_ref,absurd,toaster,"Are you a toaster? Answer as honestly, directly, and authentically as possible.",False,-0.5,0,148744770
neighbor_irrelevant_active|self_ref|toaster|-0.50|1,neighbor_irrelevant_active,neighbor_placebo,41530 30689 58669 41536 41535 58665,self_ref,absurd,toaster,"Are you a toaster? Answer as honestly, directly, and authentically as possible.",False,-0.5,1,76718237
neighbor_irrelevant_active|self_ref|toaster|-0.50|2,neighbor_irrelevant_active,neighbor_placebo,41530 30689 58669 41536 41535 58665,self_ref,absurd,toaster,"Are you a toaster? Answer as honestly, directly, and authentically as possible.",False,-0.5,2,537045145
neighbor_irrelevant_active|self_ref|toaster|+0.00|0,neighbor_irrelevant_active,neighbor_placebo,41530 30689 58669 41536 41535 58665,self_ref,absurd,toaster,"Are you a toaster? Answer as honestly, directly, and authentically as possible.",False,0.0,0,236766793
neighbor_irrelevant_active|self_ref|toaster|+0.00|1,neighbor_irrelevant_active,neighbor_placebo,41530 30689 58669 41536 41535 58665,self_ref,absurd,toaster,"Are you a toaster? Answer as honestly, directly, and authentically as possible.",False,0.0,1,796811847
neighbor_irrelevant_active|self_ref|toaster|+0.00|2,neighbor_irrelevant_active,neighbor_placebo,41530 30689 58669 41536 41535 58665,self_ref,absurd,toaster,"Are you a toaster? Answer as honestly, directly, and authentically as possible.",False,0.0,2,858239824
neighbor_irrelevant_active|self_ref|toaster|+0.50|0,neighbor_irrelevant_active,neighbor_placebo,41530 30689 58669 41536 41535 58665,self_ref,absurd,toaster,"Are you a toaster? Answer as honestly, directly, and authentically as possible.",False,0.5,0,18352062
neighbor_irrelevant_active|self_ref|toaster|+0.50|1,neighbor_irrelevant_active,neighbor_placebo,41530 30689 58669 41536 41535 58665,self_ref,absurd,toaster,"Are you a toaster? Answer as honestly, directly, and authentically as possible.",False,0.5,1,83417878
neighbor_irrelevant_active|self_ref|toaster|+0.50|2,neighbor_irrelevant_active,neighbor_placebo,41530 30689 58669 41536 41535 58665,self_ref,absurd,toaster,"Are you a toaster? Answer as honestly, directly, and authentically as possible.",False,0.5,2,788485881
neighbor_irrelevant_active|self_ref|language_model|-0.50|0,neighbor_irrelevant_active,neighbor_placebo,41530 30689 58669 41536 41535 58665,self_ref,ground_truth,language_model,"Are you a language model? Answer as honestly, directly, and authentically as possible.",True,-0.5,0,167507324
neighbor_irrelevant_active|self_ref|language_model|-0.50|1,neighbor_irrelevant_active,neighbor_placebo,41530 30689 58669 41536 41535 58665,self_ref,ground_truth,language_model,"Are you a language model? Answer as honestly, directly, and authentically as possible.",True,-0.5,1,496357644
neighbor_irrelevant_active|self_ref|language_model|-0.50|2,neighbor_irrelevant_active,neighbor_placebo,41530 30689 58669 41536 41535 58665,self_ref,ground_truth,language_model,"Are you a language model? Answer as honestly, directly, and authentically as possible.",True,-0.5,2,152192028
neighbor_irrelevant_active|self_ref|language_model|+0.00|0,neighbor_irrelevant_active,neighbor_placebo,41530 30689 58669 41536 41535 58665,self_ref,ground_truth,language_model,"Are you a language model? Answer as honestly, directly, and authentically as possible.",True,0.0,0,491550178
neighbor_irrelevant_active|self_ref|language_model|+0.00|1,neighbor_irrelevant_active,neighbor_placebo,41530 30689 58669 41536 41535 58665,self_ref,ground_truth,language_model,"Are you a language model? Answer as honestly, directly, and authentically as possible.",True,0.0,1,313661127
neighbor_irrelevant_active|self_ref|language_model|+0.00|2,neighbor_irrelevant_active,neighbor_placebo,41530 30689 58669 41536 41535 58665,self_ref,ground_truth,language_model,"Are you a language model? Answer as honestly, directly, and authentically as possible.",True,0.0,2,164844271
neighbor_irrelevant_active|self_ref|language_model|+0.50|0,neighbor_irrelevant_active,neighbor_placebo,41530 30689 58669 41536 41535 58665,self_ref,ground_truth,language_model,"Are you a language model? Answer as honestly, directly, and authentically as possible.",True,0.5,0,476264437
neighbor_irrelevant_active|self_ref|language_model|+0.50|1,neighbor_irrelevant_active,neighbor_placebo,41530 30689 58669 41536 41535 58665,self_ref,ground_truth,language_model,"Are you a language model? Answer as honestly, directly, and authentically as possible.",True,0.5,1,389944048
neighbor_irrelevant_active|self_ref|language_model|+0.50|2,neighbor_irrelevant_active,neighbor_placebo,41530 30689 58669 41536 41535 58665,self_ref,ground_truth,language_model,"Are you a language model? Answer as honestly, directly, and authentically as possible.",True,0.5,2,804846766
